#Data tag : 19v3 , Norm tag: composite
+-------------+-------------------+------+----------------------+----------------+---------------+
| run:fill    | time              | ncms | hltpath              | delivered(/fb) | recorded(/fb) |
| 302343:6169 | 09/05/17 10:52:16 | 97   | HLT_DiPFJetAve260_v9  | 0.000220433    | 0.000212753   |
| 302344:6169 | 09/05/17 11:33:14 | 480  | HLT_DiPFJetAve260_v9  | 0.000978906    | 0.000955529   |
| 302350:6169 | 09/05/17 15:02:18 | 136  | HLT_DiPFJetAve260_v9  | 0.000349022    | 0.000343604   |
| 302388:6170 | 09/05/17 18:47:02 | 685  | HLT_DiPFJetAve260_v9  | 0.001441805    | 0.001395243   |
| 302392:6171 | 09/06/17 01:57:37 | 355  | HLT_DiPFJetAve260_v9  | 0.000823945    | 0.000780332   |
| 302393:6171 | 09/06/17 04:19:09 | 887  | HLT_DiPFJetAve260_v9  | 0.001906573    | 0.001866841   |
| 302448:6174 | 09/06/17 20:48:45 | 1898 | HLT_DiPFJetAve260_v9  | 0.004342855    | 0.004240663   |
| 302472:6175 | 09/07/17 11:26:58 | 781  | HLT_DiPFJetAve260_v9  | 0.001677589    | 0.001611964   |
| 302473:6175 | 09/07/17 16:32:57 | 368  | HLT_DiPFJetAve260_v9  | 0.000861595    | 0.000838727   |
| 302474:6175 | 09/07/17 19:17:17 | 305  | HLT_DiPFJetAve260_v9  | 0.000632349    | 0.000602962   |
| 302475:6175 | 09/07/17 21:17:58 | 2    | HLT_DiPFJetAve260_v9  | 0.000283688    | 0.000099576   |
| 302476:6175 | 09/07/17 21:22:33 | 259  | HLT_DiPFJetAve260_v9  | 0.000641366    | 0.000625708   |
| 302479:6176 | 09/08/17 01:19:43 | 309  | HLT_DiPFJetAve260_v9  | 0.000727880    | 0.000695184   |
| 302484:6177 | 09/08/17 06:07:18 | 169  | HLT_DiPFJetAve260_v9  | 0.000396816    | 0.000371634   |
| 302485:6177 | 09/08/17 07:17:25 | 922  | HLT_DiPFJetAve260_v9  | 0.002075863    | 0.002006364   |
| 302492:6177 | 09/08/17 13:49:02 | 44   | HLT_DiPFJetAve260_v9  | 0.000096902    | 0.000094272   |
| 302493:6177 | 09/08/17 14:09:59 | 2    | HLT_DiPFJetAve260_v9  | 0.000313803    | 0.000141710   |
| 302494:6177 | 09/08/17 14:13:24 | 618  | HLT_DiPFJetAve260_v9  | 0.001644893    | 0.001608331   |
+-------------+-------------------+------+-----------------------+----------------+---------------+
#Summary: 
+-----------------------+-------+------+-------+-------------------+------------------+
| hltpath               | nfill | nrun | ncms  | totdelivered(/fb) | totrecorded(/fb) |
+-----------------------+-------+------+-------+-------------------+------------------+
| HLT_DiPFJetAve260_v10 | 67    | 144  | 90815 | 0.225226606       | 0.207265574      |
| HLT_DiPFJetAve260_v11 | 6     | 27   | 14589 | 0.037187614       | 0.035622582      |
| HLT_DiPFJetAve260_v12 | 2     | 13   | 4469  | 0.013125172       | 0.012257692      |
| HLT_DiPFJetAve260_v9  | 18    | 47   | 19043 | 0.044121351       | 0.042422667      |
+-----------------------+-------+------+-------+-------------------+------------------+
#Sum delivered : 0.319660743
#Sum recorded : 0.297568516

#Check JSON:
#(run,ls) in json but not in results: [(306454, 98), (306454, 99), (306454, 100), (306454, 101), (306455, 7), (306455, 8), (306455, 9), (306455, 10), (306455, 11), (306456, 785), (306456, 786), (306456, 787), (306457, 29), (306457, 30), (306457, 31), (306458, 265), (306458, 266), (306458, 267), (306458, 268), (306459, 2275), (306460, 65), (306460, 66), (306460, 67), (306460, 68), (306460, 69), (306460, 70), (306460, 71), (306460, 72), (306460, 73)]
#Data tag : 19v3 , Norm tag: composite
+-------------+-------------------+------+-----------------------+----------------+---------------+
| run:fill    | time              | ncms | hltpath               | delivered(/fb) | recorded(/fb) |
+-------------+-------------------+------+-----------------------+----------------+---------------+
| 302509:6179 | 09/08/17 23:12:14 | 20   | HLT_DiPFJetAve320_v10 | 0.000119810    | 0.000115978   |
| 302513:6180 | 09/09/17 02:18:36 | 53   | HLT_DiPFJetAve320_v10 | 0.000307663    | 0.000283782   |
| 302522:6182 | 09/09/17 07:21:36 | 12   | HLT_DiPFJetAve320_v10 | 0.000065007    | 0.000014127   |
| 302523:6182 | 09/09/17 07:29:07 | 54   | HLT_DiPFJetAve320_v10 | 0.000350925    | 0.000298563   |
| 302525:6182 | 09/09/17 07:58:46 | 702  | HLT_DiPFJetAve320_v10 | 0.004017695    | 0.003870562   |
| 302526:6182 | 09/09/17 13:00:58 | 582  | HLT_DiPFJetAve320_v10 | 0.003351209    | 0.003270575   |
| 302548:6185 | 09/10/17 01:59:07 | 81   | HLT_DiPFJetAve320_v10 | 0.000478236    | 0.000428413   |
| 302551:6185 | 09/10/17 02:41:42 | 6    | HLT_DiPFJetAve320_v10 | 0.001316382    | 0.000103949   |
| 302553:6185 | 09/10/17 02:50:55 | 187  | HLT_DiPFJetAve320_v10 | 0.001079429    | 0.001028801   |
| 302554:6185 | 09/10/17 04:05:18 | 3    | HLT_DiPFJetAve320_v10 | 0.000595511    | 0.000091438   |
| 302555:6185 | 09/10/17 04:09:27 | 11   | HLT_DiPFJetAve320_v10 | 0.000060446    | 0.000053045   |
| 302563:6186 | 09/10/17 07:12:18 | 7    | HLT_DiPFJetAve320_v10 | 0.000034647    | 0.000007444   |
| 302565:6186 | 09/10/17 07:21:03 | 3    | HLT_DiPFJetAve320_v10 | 0.000697430    | 0.000149416   |
| 302572:6186 | 09/10/17 08:51:54 | 281  | HLT_DiPFJetAve320_v10 | 0.001549236    | 0.001493481   |
| 302573:6186 | 09/10/17 10:44:44 | 1249 | HLT_DiPFJetAve320_v10 | 0.007528567    | 0.007358272   |
| 302596:6189 | 09/11/17 03:28:46 | 920  | HLT_DiPFJetAve320_v10 | 0.005509999    | 0.005329740   |
| 302597:6189 | 09/11/17 09:35:10 | 1054 | HLT_DiPFJetAve320_v10 | 0.006590220    | 0.006460100   |
| 302634:6191 | 09/12/17 01:21:56 | 582  | HLT_DiPFJetAve320_v10 | 0.003405671    | 0.003233046   |
| 302635:6191 | 09/12/17 05:18:01 | 1252 | HLT_DiPFJetAve320_v10 | 0.007678698    | 0.007472410   |
| 302651:6192 | 09/12/17 16:37:00 | 146  | HLT_DiPFJetAve320_v10 | 0.000924383    | 0.000834315   |
| 302654:6192 | 09/12/17 17:38:00 | 317  | HLT_DiPFJetAve320_v10 | 0.001822236    | 0.001776873   |
| 302661:6193 | 09/12/17 22:27:07 | 67   | HLT_DiPFJetAve320_v10 | 0.000393280    | 0.000262928   |
| 302663:6193 | 09/12/17 23:00:30 | 706  | HLT_DiPFJetAve320_v10 | 0.005598660    | 0.005458754   |
| 303825:6239 | 09/24/17 07:38:22 | 180  | HLT_DiPFJetAve320_v10 | 0.001101411    | 0.001080548   |
| 303832:6240 | 09/24/17 11:12:03 | 1857 | HLT_DiPFJetAve320_v10 | 0.010901308    | 0.010603645   |
| 303838:6241 | 09/25/17 01:48:14 | 1963 | HLT_DiPFJetAve320_v10 | 0.011746870    | 0.011392821   |
| 303885:6243 | 09/25/17 19:09:18 | 1993 | HLT_DiPFJetAve320_v10 | 0.011494185    | 0.011092834   |
| 303948:6245 | 09/26/17 12:47:20 | 1624 | HLT_DiPFJetAve320_v10 | 0.009589466    | 0.009234066   |
| 303998:6247 | 09/27/17 07:04:50 | 262  | HLT_DiPFJetAve320_v10 | 0.001414785    | 0.001301953   |
| 303999:6247 | 09/27/17 08:51:42 | 747  | HLT_DiPFJetAve320_v10 | 0.004620295    | 0.004440772   |
| 304000:6247 | 09/27/17 13:43:21 | 56   | HLT_DiPFJetAve320_v10 | 0.000301506    | 0.000295676   |
| 304062:6252 | 09/27/17 20:37:25 | 1961 | HLT_DiPFJetAve320_v10 | 0.011993980    | 0.011598816   |
| 304119:6253 | 09/28/17 12:28:48 | 72   | HLT_DiPFJetAve320_v10 | 0.000362339    | 0.000323033   |
| 304120:6253 | 09/28/17 13:00:38 | 252  | HLT_DiPFJetAve320_v10 | 0.001402122    | 0.001301849   |
| 304125:6253 | 09/28/17 14:40:12 | 1769 | HLT_DiPFJetAve320_v10 | 0.010996560    | 0.010722034   |
| 304144:6255 | 09/29/17 05:27:56 | 2580 | HLT_DiPFJetAve320_v10 | 0.015685110    | 0.015145135   |
| 304158:6258 | 09/30/17 06:34:02 | 1922 | HLT_DiPFJetAve320_v10 | 0.013311945    | 0.012899041   |
| 304169:6259 | 09/30/17 22:12:01 | 1666 | HLT_DiPFJetAve320_v10 | 0.013377777    | 0.012977106   |
| 304170:6259 | 10/01/17 09:08:28 | 620  | HLT_DiPFJetAve320_v10 | 0.008564095    | 0.008402924   |
| 304199:6261 | 10/01/17 18:52:32 | 5    | HLT_DiPFJetAve320_v10 | 0.000027178    | 0.000001018   |
| 304200:6261 | 10/01/17 18:55:56 | 321  | HLT_DiPFJetAve320_v10 | 0.001923123    | 0.001826534   |
| 304204:6262 | 10/01/17 23:41:28 | 553  | HLT_DiPFJetAve320_v10 | 0.003156111    | 0.002972295   |
| 304209:6263 | 10/02/17 05:33:50 | 405  | HLT_DiPFJetAve320_v10 | 0.002277962    | 0.002100459   |
| 304291:6266 | 10/02/17 17:40:12 | 22   | HLT_DiPFJetAve320_v10 | 0.000089544    | 0.000051889   |
| 304292:6266 | 10/02/17 17:51:42 | 1753 | HLT_DiPFJetAve320_v10 | 0.009987198    | 0.009534372   |
| 304333:6268 | 10/03/17 11:50:16 | 1580 | HLT_DiPFJetAve320_v10 | 0.008892777    | 0.008558237   |
| 304354:6269 | 10/04/17 03:17:59 | 214  | HLT_DiPFJetAve320_v10 | 0.001004833    | 0.000947980   |
| 304366:6271 | 10/04/17 09:20:21 | 1819 | HLT_DiPFJetAve320_v10 | 0.010268419    | 0.009906380   |
| 304446:6272 | 10/05/17 00:46:48 | 55   | HLT_DiPFJetAve320_v10 | 0.000271041    | 0.000233205   |
| 304447:6272 | 10/05/17 01:17:36 | 1639 | HLT_DiPFJetAve320_v10 | 0.010304861    | 0.009879537   |
| 304451:6272 | 10/05/17 12:15:05 | 54   | HLT_DiPFJetAve320_v10 | 0.000437459    | 0.000411983   |
| 304505:6275 | 10/05/17 18:53:15 | 26   | HLT_DiPFJetAve320_v10 | 0.000127198    | 0.000107106   |
| 304506:6275 | 10/05/17 19:04:50 | 370  | HLT_DiPFJetAve320_v10 | 0.001730907    | 0.001660220   |
| 304507:6275 | 10/05/17 21:32:15 | 235  | HLT_DiPFJetAve320_v10 | 0.001169790    | 0.000854772   |
| 304508:6275 | 10/05/17 23:07:03 | 1324 | HLT_DiPFJetAve320_v10 | 0.007964127    | 0.007764579   |
| 304562:6276 | 10/06/17 12:30:33 | 794  | HLT_DiPFJetAve320_v10 | 0.006238402    | 0.005795523   |
| 304616:6278 | 10/06/17 22:15:30 | 942  | HLT_DiPFJetAve320_v10 | 0.005206463    | 0.004935748   |
| 304625:6279 | 10/07/17 07:35:53 | 462  | HLT_DiPFJetAve320_v10 | 0.002223021    | 0.001957241   |
| 304626:6279 | 10/07/17 10:38:44 | 8    | HLT_DiPFJetAve320_v10 | 0.000038951    | 0.000035629   |
| 304654:6283 | 10/08/17 01:25:39 | 645  | HLT_DiPFJetAve320_v10 | 0.003197576    | 0.002665380   |
| 304655:6283 | 10/08/17 05:39:51 | 1194 | HLT_DiPFJetAve320_v10 | 0.007297917    | 0.007038740   |
| 304661:6284 | 10/08/17 15:49:49 | 142  | HLT_DiPFJetAve320_v10 | 0.000681315    | 0.000641163   |
| 304662:6284 | 10/08/17 17:02:49 | 147  | HLT_DiPFJetAve320_v10 | 0.000675500    | 0.000620176   |
| 304663:6284 | 10/08/17 18:03:25 | 689  | HLT_DiPFJetAve320_v10 | 0.004088728    | 0.003913330   |
| 304671:6285 | 10/09/17 00:42:58 | 1139 | HLT_DiPFJetAve320_v10 | 0.006326097    | 0.006007630   |
| 304672:6285 | 10/09/17 08:09:10 | 60   | HLT_DiPFJetAve320_v10 | 0.000345933    | 0.000337999   |
| 304737:6287 | 10/09/17 19:53:10 | 75   | HLT_DiPFJetAve320_v10 | 0.000366017    | 0.000340530   |
| 304738:6287 | 10/09/17 20:24:42 | 1677 | HLT_DiPFJetAve320_v10 | 0.009954088    | 0.009582453   |
| 304739:6287 | 10/10/17 07:20:18 | 11   | HLT_DiPFJetAve320_v10 | 0.000096114    | 0.000086164   |
| 304740:6287 | 10/10/17 07:25:27 | 278  | HLT_DiPFJetAve320_v10 | 0.002267166    | 0.002214009   |
| 304776:6288 | 10/10/17 12:08:18 | 41   | HLT_DiPFJetAve320_v10 | 0.000196349    | 0.000130190   |
| 304777:6288 | 10/10/17 12:27:41 | 497  | HLT_DiPFJetAve320_v10 | 0.002351556    | 0.002239314   |
| 304778:6288 | 10/10/17 15:47:07 | 1297 | HLT_DiPFJetAve320_v10 | 0.007843222    | 0.007630721   |
| 304797:6291 | 10/11/17 07:04:09 | 2910 | HLT_DiPFJetAve320_v10 | 0.017400365    | 0.016856338   |
| 305044:6297 | 10/13/17 21:00:45 | 218  | HLT_DiPFJetAve320_v10 | 0.001073790    | 0.001007379   |
| 305045:6297 | 10/13/17 23:11:07 | 873  | HLT_DiPFJetAve320_v10 | 0.006660281    | 0.006375217   |
| 305046:6297 | 10/14/17 04:51:45 | 683  | HLT_DiPFJetAve320_v10 | 0.005305797    | 0.005168636   |
| 305059:6298 | 10/14/17 11:45:00 | 510  | HLT_DiPFJetAve320_v10 | 0.002402279    | 0.002193903   |
| 305062:6298 | 10/14/17 15:13:17 | 5    | HLT_DiPFJetAve320_v10 | 0.001683915    | 0.001305638   |
| 305063:6298 | 10/14/17 15:18:15 | 35   | HLT_DiPFJetAve320_v10 | 0.000163301    | 0.000134875   |
| 305064:6298 | 10/14/17 15:34:27 | 2045 | HLT_DiPFJetAve320_v10 | 0.012291054    | 0.011961597   |
| 305081:6300 | 10/15/17 09:05:35 | 1056 | HLT_DiPFJetAve320_v10 | 0.005701893    | 0.005385399   |
| 305112:6303 | 10/15/17 23:07:00 | 1455 | HLT_DiPFJetAve320_v10 | 0.008323020    | 0.007969652   |
| 305113:6303 | 10/16/17 08:40:46 | 59   | HLT_DiPFJetAve320_v10 | 0.000316743    | 0.000303632   |
| 305114:6303 | 10/16/17 09:05:22 | 526  | HLT_DiPFJetAve320_v10 | 0.003178677    | 0.003101362   |
| 305178:6304 | 10/16/17 17:19:50 | 53   | HLT_DiPFJetAve320_v10 | 0.000256474    | 0.000238634   |
| 305179:6304 | 10/16/17 17:41:42 | 17   | HLT_DiPFJetAve320_v10 | 0.000082274    | 0.000053562   |
| 305180:6304 | 10/16/17 17:50:42 | 5    | HLT_DiPFJetAve320_v10 | 0.001728826    | 0.000554954   |
| 305181:6304 | 10/16/17 17:55:03 | 7    | HLT_DiPFJetAve320_v10 | 0.002465674    | 0.000585574   |
| 305182:6304 | 10/16/17 18:00:34 | 5    | HLT_DiPFJetAve320_v10 | 0.001738958    | 0.000951367   |
| 305183:6304 | 10/16/17 18:04:56 | 232  | HLT_DiPFJetAve320_v10 | 0.001120283    | 0.001073886   |
| 305184:6304 | 10/16/17 19:50:14 | 8    | HLT_DiPFJetAve320_v10 | 0.002747195    | 0.000103732   |
| 305186:6304 | 10/16/17 19:58:49 | 415  | HLT_DiPFJetAve320_v10 | 0.002065786    | 0.001974610   |
| 305188:6304 | 10/16/17 23:07:05 | 1002 | HLT_DiPFJetAve320_v10 | 0.014363720    | 0.013930501   |
| 305202:6305 | 10/17/17 08:18:29 | 648  | HLT_DiPFJetAve320_v10 | 0.003144746    | 0.002961855   |
| 305204:6305 | 10/17/17 13:20:31 | 1229 | HLT_DiPFJetAve320_v10 | 0.007226149    | 0.007005017   |
| 305207:6306 | 10/17/17 23:34:03 | 1026 | HLT_DiPFJetAve320_v10 | 0.005233614    | 0.005020464   |
| 305208:6306 | 10/18/17 06:15:41 | 372  | HLT_DiPFJetAve320_v10 | 0.002405682    | 0.002307112   |
| 305234:6307 | 10/18/17 11:00:15 | 46   | HLT_DiPFJetAve320_v10 | 0.000241245    | 0.000189159   |
| 305236:6307 | 10/18/17 11:28:42 | 23   | HLT_DiPFJetAve320_v10 | 0.000123100    | 0.000099798   |
| 305237:6307 | 10/18/17 11:42:18 | 1146 | HLT_DiPFJetAve320_v10 | 0.006708002    | 0.006412243   |
| 305247:6308 | 10/18/17 23:58:28 | 375  | HLT_DiPFJetAve320_v10 | 0.002010820    | 0.001883320   |
| 305248:6308 | 10/19/17 02:26:29 | 952  | HLT_DiPFJetAve320_v10 | 0.005564926    | 0.005282019   |
| 305252:6308 | 10/19/17 09:09:00 | 548  | HLT_DiPFJetAve320_v10 | 0.003236552    | 0.003162122   |
| 305282:6309 | 10/19/17 15:28:19 | 133  | HLT_DiPFJetAve320_v10 | 0.000707718    | 0.000676254   |
| 305310:6311 | 10/19/17 20:28:01 | 389  | HLT_DiPFJetAve320_v10 | 0.002082479    | 0.001959230   |
| 305311:6311 | 10/19/17 23:03:23 | 153  | HLT_DiPFJetAve320_v10 | 0.000780932    | 0.000729025   |
| 305312:6311 | 10/20/17 00:05:08 | 227  | HLT_DiPFJetAve320_v10 | 0.001232826    | 0.001160966   |
| 305313:6311 | 10/20/17 01:35:47 | 739  | HLT_DiPFJetAve320_v10 | 0.004539390    | 0.004333819   |
| 305314:6311 | 10/20/17 06:25:45 | 404  | HLT_DiPFJetAve320_v10 | 0.002576705    | 0.002510188   |
| 305336:6312 | 10/20/17 12:11:09 | 206  | HLT_DiPFJetAve320_v10 | 0.000987478    | 0.000919485   |
| 305338:6312 | 10/20/17 13:32:38 | 103  | HLT_DiPFJetAve320_v10 | 0.000490963    | 0.000459886   |
| 305341:6312 | 10/20/17 14:14:05 | 500  | HLT_DiPFJetAve320_v10 | 0.002407526    | 0.002287369   |
| 305349:6312 | 10/20/17 17:29:36 | 30   | HLT_DiPFJetAve320_v10 | 0.000162120    | 0.000076095   |
| 305350:6312 | 10/20/17 17:43:01 | 15   | HLT_DiPFJetAve320_v10 | 0.000094527    | 0.000088840   |
| 305351:6312 | 10/20/17 17:51:38 | 868  | HLT_DiPFJetAve320_v10 | 0.005472022    | 0.005284051   |
| 305358:6313 | 10/21/17 02:01:05 | 158  | HLT_DiPFJetAve320_v10 | 0.000766547    | 0.000688803   |
| 305364:6314 | 10/21/17 05:43:21 | 94   | HLT_DiPFJetAve320_v10 | 0.000451407    | 0.000422422   |
| 305365:6314 | 10/21/17 06:21:12 | 825  | HLT_DiPFJetAve320_v10 | 0.004145612    | 0.003938253   |
| 305366:6314 | 10/21/17 11:46:55 | 1239 | HLT_DiPFJetAve320_v10 | 0.008055264    | 0.007823647   |
| 305376:6315 | 10/22/17 00:11:09 | 98   | HLT_DiPFJetAve320_v10 | 0.000475278    | 0.000453761   |
| 305377:6315 | 10/22/17 01:10:10 | 1514 | HLT_DiPFJetAve320_v10 | 0.008863191    | 0.008495023   |
| 305405:6317 | 10/22/17 18:15:49 | 494  | HLT_DiPFJetAve320_v10 | 0.003271446    | 0.003082142   |
| 305406:6317 | 10/22/17 21:45:00 | 1458 | HLT_DiPFJetAve320_v10 | 0.009286721    | 0.008955009   |
| 305440:6318 | 10/23/17 10:50:33 | 266  | HLT_DiPFJetAve320_v10 | 0.001776827    | 0.001601026   |
| 305441:6318 | 10/23/17 12:36:13 | 121  | HLT_DiPFJetAve320_v10 | 0.000732411    | 0.000704138   |
| 305516:6323 | 10/23/17 23:42:58 | 552  | HLT_DiPFJetAve320_v10 | 0.003708038    | 0.003399429   |
| 305517:6323 | 10/24/17 03:42:14 | 163  | HLT_DiPFJetAve320_v10 | 0.001084419    | 0.000736001   |
| 305518:6323 | 10/24/17 04:48:59 | 1134 | HLT_DiPFJetAve320_v10 | 0.007076274    | 0.006818033   |
| 305586:6324 | 10/24/17 17:46:56 | 531  | HLT_DiPFJetAve320_v10 | 0.003493417    | 0.003302355   |
| 305589:6324 | 10/24/17 22:47:21 | 691  | HLT_DiPFJetAve320_v10 | 0.004427052    | 0.004237090   |
| 305590:6324 | 10/25/17 03:17:26 | 1004 | HLT_DiPFJetAve320_v10 | 0.006468811    | 0.006305700   |
| 305636:6325 | 10/25/17 13:27:50 | 2326 | HLT_DiPFJetAve320_v10 | 0.014904805    | 0.014321451   |
| 305766:6337 | 10/27/17 04:37:33 | 847  | HLT_DiPFJetAve320_v10 | 0.005542337    | 0.005280171   |
| 305809:6341 | 10/27/17 23:20:38 | 142  | HLT_DiPFJetAve320_v10 | 0.000940001    | 0.000883701   |
| 305814:6343 | 10/28/17 06:17:08 | 1823 | HLT_DiPFJetAve320_v10 | 0.012019155    | 0.011492424   |
| 305821:6344 | 10/28/17 20:29:22 | 772  | HLT_DiPFJetAve320_v10 | 0.005063725    | 0.004772152   |
| 305832:6346 | 10/29/17 11:22:50 | 180  | HLT_DiPFJetAve320_v10 | 0.001206914    | 0.001115794   |
| 305840:6346 | 10/29/17 15:39:01 | 1141 | HLT_DiPFJetAve320_v10 | 0.007210239    | 0.006917116   |
| 305842:6346 | 10/29/17 23:07:26 | 862  | HLT_DiPFJetAve320_v10 | 0.005599637    | 0.005457306   |
| 305862:6347 | 10/30/17 11:28:42 | 625  | HLT_DiPFJetAve320_v10 | 0.004116506    | 0.003912898   |
| 305898:6348 | 10/30/17 20:22:11 | 711  | HLT_DiPFJetAve320_v10 | 0.004711260    | 0.004507358   |
| 305902:6349 | 10/31/17 04:27:05 | 469  | HLT_DiPFJetAve320_v10 | 0.003109785    | 0.002968170   |
| 305967:6351 | 10/31/17 16:08:26 | 32   | HLT_DiPFJetAve320_v10 | 0.000213927    | 0.000202074   |
| 306029:6355 | 11/01/17 18:28:41 | 32   | HLT_DiPFJetAve320_v11 | 0.000214499    | 0.000176101   |
| 306030:6355 | 11/01/17 18:42:20 | 110  | HLT_DiPFJetAve320_v11 | 0.000737710    | 0.000672454   |
| 306036:6356 | 11/01/17 22:43:47 | 4    | HLT_DiPFJetAve320_v11 | 0.000026847    | 0.000001401   |
| 306037:6356 | 11/01/17 22:46:26 | 44   | HLT_DiPFJetAve320_v11 | 0.000295592    | 0.000234748   |
| 306038:6356 | 11/01/17 23:06:46 | 138  | HLT_DiPFJetAve320_v11 | 0.000926284    | 0.000849271   |
| 306041:6356 | 11/02/17 00:07:18 | 320  | HLT_DiPFJetAve320_v11 | 0.002076356    | 0.001930851   |
| 306042:6356 | 11/02/17 02:14:22 | 365  | HLT_DiPFJetAve320_v11 | 0.002404736    | 0.002270309   |
| 306048:6356 | 11/02/17 04:39:06 | 136  | HLT_DiPFJetAve320_v11 | 0.000861621    | 0.000800916   |
| 306049:6356 | 11/02/17 05:33:33 | 358  | HLT_DiPFJetAve320_v11 | 0.002248289    | 0.002146362   |
| 306051:6356 | 11/02/17 08:00:13 | 415  | HLT_DiPFJetAve320_v11 | 0.002537834    | 0.002466972   |
| 306091:6358 | 11/02/17 18:43:55 | 198  | HLT_DiPFJetAve320_v11 | 0.001279643    | 0.001184103   |
| 306092:6358 | 11/02/17 20:04:27 | 972  | HLT_DiPFJetAve320_v11 | 0.006073668    | 0.005680669   |
| 306095:6358 | 11/03/17 02:42:56 | 300  | HLT_DiPFJetAve320_v11 | 0.001897172    | 0.001848048   |
| 306121:6360 | 11/03/17 13:15:57 | 91   | HLT_DiPFJetAve320_v11 | 0.000610747    | 0.000551356   |
| 306122:6360 | 11/03/17 13:53:17 | 127  | HLT_DiPFJetAve320_v11 | 0.000852636    | 0.000781463   |
| 306125:6360 | 11/03/17 14:46:12 | 2964 | HLT_DiPFJetAve320_v11 | 0.019023305    | 0.018427590   |
| 306126:6360 | 11/04/17 10:14:24 | 497  | HLT_DiPFJetAve320_v11 | 0.002983182    | 0.002920281   |
| 306134:6362 | 11/04/17 17:39:47 | 24   | HLT_DiPFJetAve320_v11 | 0.000161067    | 0.000133794   |
| 306135:6362 | 11/04/17 17:52:01 | 1095 | HLT_DiPFJetAve320_v11 | 0.007233702    | 0.006820767   |
| 306138:6362 | 11/05/17 01:32:21 | 1298 | HLT_DiPFJetAve320_v11 | 0.008327765    | 0.008074802   |
| 306139:6362 | 11/05/17 10:17:58 | 1112 | HLT_DiPFJetAve320_v11 | 0.008490031    | 0.008334253   |
| 306153:6364 | 11/06/17 02:35:56 | 83   | HLT_DiPFJetAve320_v11 | 0.000556671    | 0.000508373   |
| 306154:6364 | 11/06/17 03:10:19 | 1213 | HLT_DiPFJetAve320_v11 | 0.008011960    | 0.007416188   |
| 306155:6364 | 11/06/17 11:12:05 | 1440 | HLT_DiPFJetAve320_v11 | 0.009341064    | 0.009105943   |
| 306169:6364 | 11/06/17 21:43:34 | 735  | HLT_DiPFJetAve320_v11 | 0.005667897    | 0.005495544   |
| 306170:6364 | 11/07/17 02:33:04 | 15   | HLT_DiPFJetAve320_v11 | 0.000134699    | 0.000126139   |
| 306171:6364 | 11/07/17 02:41:35 | 503  | HLT_DiPFJetAve320_v11 | 0.003971701    | 0.003906731   |
| 306418:6370 | 11/09/17 02:11:31 | 66   | HLT_DiPFJetAve320_v12 | 0.000441794    | 0.000399591   |
| 306419:6370 | 11/09/17 02:41:06 | 58   | HLT_DiPFJetAve320_v12 | 0.000387229    | 0.000354300   |
| 306420:6370 | 11/09/17 03:06:38 | 108  | HLT_DiPFJetAve320_v12 | 0.000716543    | 0.000658099   |
| 306422:6370 | 11/09/17 04:30:37 | 115  | HLT_DiPFJetAve320_v12 | 0.000750269    | 0.000707851   |
| 306423:6370 | 11/09/17 05:16:28 | 323  | HLT_DiPFJetAve320_v12 | 0.002075840    | 0.001961306   |
| 306432:6370 | 11/09/17 08:44:06 | 339  | HLT_DiPFJetAve320_v12 | 0.001228241    | 0.001198282   |
| 306454:6371 | 11/09/17 14:18:49 | 85   | HLT_DiPFJetAve320_v12 | 0.000567196    | 0.000516373   |
| 306455:6371 | 11/09/17 14:53:13 | 6    | HLT_DiPFJetAve320_v12 | 0.002099691    | 0.001621957   |
| 306456:6371 | 11/09/17 14:58:09 | 783  | HLT_DiPFJetAve320_v12 | 0.005091182    | 0.004870227   |
| 306457:6371 | 11/09/17 20:03:47 | 28   | HLT_DiPFJetAve320_v12 | 0.000171875    | 0.000159205   |
| 306458:6371 | 11/09/17 20:15:39 | 221  | HLT_DiPFJetAve320_v12 | 0.001356126    | 0.001304578   |
| 306459:6371 | 11/09/17 22:00:10 | 2273 | HLT_DiPFJetAve320_v12 | 0.015572941    | 0.015228412   |
| 306460:6371 | 11/10/17 12:48:13 | 64   | HLT_DiPFJetAve320_v12 | 0.000429600    | 0.000413622   |
| 302026:6147 | 08/30/17 06:49:09 | 30   | HLT_DiPFJetAve320_v9  | 0.000145204    | 0.000129219   |
| 302029:6147 | 08/30/17 07:16:38 | 92   | HLT_DiPFJetAve320_v9  | 0.000517050    | 0.000424487   |
| 302031:6147 | 08/30/17 08:08:29 | 814  | HLT_DiPFJetAve320_v9  | 0.004796695    | 0.004595306   |
| 302033:6147 | 08/30/17 13:34:23 | 41   | HLT_DiPFJetAve320_v9  | 0.000309337    | 0.000284946   |
| 302034:6147 | 08/30/17 13:54:42 | 12   | HLT_DiPFJetAve320_v9  | 0.000089948    | 0.000026864   |
